         481573117 function calls (477158168 primitive calls) in 1291.467 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:989(showticksuffix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:970(tickcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:607(linewidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_zaxis.py:1542(zerolinewidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:1071(tickvals)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\yaxis\_titlefont.py:66(family)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1575(ticks)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_spikecolor.py:4(SpikecolorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\radialaxis\_tickfont.py:66(family)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_anchor.py:4(AnchorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:259(constrain)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_zaxis.py:134(categoryarray)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1110(showticksuffix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\_tickvalssrc.py:4(TickvalssrcValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_zaxis.py:970(tickcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:213(hoverformat)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:1096(spikedash)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_ternary.py:486(bgcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:1622(titlefont)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_violinmode.py:4(ViolinmodeValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\_rangeselector.py:360(xanchor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_colorway.py:4(ColorwayValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\_rangeselector.py:207(buttons)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:682(overlaying)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\_rangeslider.py:149(borderwidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\_tickmode.py:4(TickmodeValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:1477(zeroline)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:619(showtickprefix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:72(autorange)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_scaleratio.py:4(ScaleratioValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_tickangle.py:4(TickangleValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:481(period)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_y\_color.py:4(ColorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\tickfont\_color.py:4(ColorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:648(showbackground)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:1164(spikethickness)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:207(gridwidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:558(showgrid)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1401(tickfont)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:265(constraintoward)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\hoverlabel\_namelength.py:4(NamelengthValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:530(nticks)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_bargroupgap.py:4(BargroupgapValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1138(spikecolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\caxis\_titlefont.py:97(size)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:1149(ticklen)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:1036(ticktextsrc)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:727(showline)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_radialaxis.py:53(orientation)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:968(showtickprefix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:498(showtickprefix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\_tickformatstops.py:4(TickformatstopsValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\email\feedparser.py:209(_pop_message)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\_exponentformat.py:4(ExponentformatValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:865(ticksuffix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:1220(ticks)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\baxis\_tickfont.py:109(size)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:924(showspikes)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\_rangeslider.py:31(bgcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1318(tickangle)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:893(ticktextsrc)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_zeroline.py:4(ZerolineValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\_rangeslider.py:170(range)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\line\_autocolorscale.py:4(AutocolorscaleValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_legend.py:320(y)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\gradient\_type.py:4(TypeValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:286(dtick)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:458(showline)
        5    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:186(categoryorder)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:487(rotation)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\titlefont\_size.py:4(SizeValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_tickwidth.py:4(TickwidthValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:593(linewidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1716(tickwidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:934(tickvalssrc)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\radialaxis\_range.py:4(RangeValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:1787(zerolinecolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:564(tick0)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:827(ticks)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:1555(tickvals)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_showline.py:4(ShowlineValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\camera\up\_z.py:4(ZValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_y\_tracerefminus.py:4(TracerefminusValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_x\_value.py:4(ValueValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:390(gridwidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:478(showticklabels)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\_linecolor.py:4(LinecolorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_angularaxis.py:199(tickorientation)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\_rangeselector.py:201(borderwidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\_gridcolor.py:4(GridcolorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\xaxis\_titlefont.py:109(size)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_tickvals.py:4(TickvalsValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:769(tick0)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:643(showticksuffix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\_layout.py:536(colorway)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1095(showticksuffix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:964(tickangle)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\projection\_parallels.py:4(ParallelsValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\_tickfont.py:97(size)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:254(dtick)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:262(layer)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:968(tickwidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_tickangle.py:4(TickangleValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_tickvalssrc.py:4(TickvalssrcValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\rangeselector\_font.py:91(family)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:1112(ticktextsrc)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:1014(ticktext)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:944(showticklabels)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:584(rangemode)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\lataxis\_gridwidth.py:4(GridwidthValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:516(showtickprefix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\_layout.py:1352(paper_bgcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_geo.py:760(rivercolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\mapbox\_domain.py:53(x)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:1536(zerolinecolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:379(fixedrange)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_scene.py:217(aspectratio)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_title.py:4(TitleValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:242(layer)
